<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.06	13:00:00	1801.22	1801.73	1797.03	1797.41	4562	0	5
2022.01.06	14:00:00	1797.42	1800.41	1791.72	1791.72	7263	0	5
2022.01.06	15:00:00	1791.76	1793.20	1786.83	1788.43	12371	0	5
2022.01.06	16:00:00	1788.42	1795.57	1787.08	1791.76	13204	0	5
2022.01.06	17:00:00	1792.50	1795.21	1787.99	1790.65	13201	0	5
2022.01.06	18:00:00	1790.65	1792.96	1789.17	1789.27	8412	0	5
2022.01.06	19:00:00	1789.25	1793.52	1788.76	1791.04	5291	0	5
2022.01.06	20:00:00	1790.90	1791.48	1787.63	1787.65	4232	0	5
2022.01.06	21:00:00	1787.68	1789.56	1786.34	1787.97	5039	0	5
2022.01.06	22:00:00	1787.97	1789.60	1787.39	1788.09	4022	0	5
2022.01.06	23:00:00	1788.07	1790.93	1787.74	1790.83	1368	0	12
2022.01.07	01:00:00	1789.81	1791.59	1789.81	1791.38	1429	0	5
2022.01.07	02:00:00	1791.38	1792.61	1790.95	1791.96	2171	0	5
2022.01.07	03:00:00	1791.96	1792.29	1789.77	1790.70	4076	0	5
2022.01.07	04:00:00	1790.74	1791.95	1789.74	1791.60	3680	0	5
2022.01.07	05:00:00	1791.61	1793.22	1791.33	1792.82	2351	0	7
2022.01.07	06:00:00	1792.81	1792.93	1792.07	1792.63	894	0	10
2022.01.07	07:00:00	1792.68	1792.85	1790.49	1790.67	1471	0	5
2022.01.07	08:00:00	1790.67	1791.07	1788.83	1789.94	2748	0	5
2022.01.07	09:00:00	1789.95	1792.01	1787.99	1789.82	3414	0	5
2022.01.07	10:00:00	1789.82	1790.61	1787.77	1790.55	5303	0	5
2022.01.07	11:00:00	1790.55	1793.85	1788.46	1793.03	4337	0	5
2022.01.07	12:00:00	1793.05	1793.92	1791.12	1791.27	3826	0	5
2022.01.07	13:00:00	1791.27	1793.75	1789.68	1793.33	4422	0	5
2022.01.07	14:00:00	1793.33	1793.57	1789.28	1789.31	4752	0	5
2022.01.07	15:00:00	1789.31	1796.25	1782.63	1789.21	15137	0	5
2022.01.07	16:00:00	1789.22	1794.64	1789.19	1790.95	13459	0	5
2022.01.07	17:00:00	1790.94	1793.62	1786.49	1789.17	10646	0	5
2022.01.07	18:00:00	1789.28	1794.75	1789.22	1794.02	10504	0	5
2022.01.07	19:00:00	1794.04	1796.70	1792.32	1795.93	5815	0	5
2022.01.07	20:00:00	1795.97	1798.66	1795.31	1796.42	5789	0	5
2022.01.07	21:00:00	1796.52	1797.70	1794.80	1796.72	3758	0	5
2022.01.07	22:00:00	1796.74	1797.54	1794.32	1795.94	3165	0	5
2022.01.07	23:00:00	1795.92	1796.51	1794.70	1796.33	824	0	9
2022.01.10	01:00:00	1795.05	1796.10	1793.34	1795.10	1985	0	5
2022.01.10	02:00:00	1795.10	1795.13	1792.35	1794.33	1568	0	5
2022.01.10	03:00:00	1794.33	1796.71	1793.20	1794.98	4786	0	5
2022.01.10	04:00:00	1794.94	1796.19	1793.67	1794.40	3737	0	5
2022.01.10	05:00:00	1794.36	1794.38	1791.69	1792.15	3372	0	5
2022.01.10	06:00:00	1792.15	1793.27	1791.94	1792.47	1180	0	5
2022.01.10	07:00:00	1792.46	1794.17	1791.48	1793.04	1718	0	7
2022.01.10	08:00:00	1793.24	1793.70	1791.95	1793.19	2421	0	8
2022.01.10	09:00:00	1793.11	1795.73	1791.31	1793.57	4139	0	5
2022.01.10	10:00:00	1793.57	1796.45	1792.10	1796.36	6363	0	5
2022.01.10	11:00:00	1796.37	1797.96	1795.98	1796.81	5047	0	5
2022.01.10	12:00:00	1796.81	1800.70	1796.47	1799.71	5484	0	5
2022.01.10	13:00:00	1799.71	1802.32	1798.87	1800.56	4681	0	5
2022.01.10	14:00:00	1800.53	1801.41	1791.50	1791.83	6894	0	5
2022.01.10	15:00:00	1791.84	1797.23	1791.46	1792.96	10856	0	5
2022.01.10	16:00:00	1792.96	1796.33	1790.36	1794.16	11611	0	5
2022.01.10	17:00:00	1794.15	1795.92	1791.48	1793.40	11043	0	5
2022.01.10	18:00:00	1793.44	1795.95	1793.24	1793.93	6972	0	5
2022.01.10	19:00:00	1793.93	1800.06	1793.35	1799.45	7159	0	5
2022.01.10	20:00:00	1799.36	1801.43	1798.38	1800.21	4878	0	5
2022.01.10	21:00:00	1800.21	1801.69	1799.81	1800.88	3747	0	5
2022.01.10	22:00:00	1800.84	1801.55	1799.63	1801.04	3780	0	5
2022.01.10	23:00:00	1800.93	1801.91	1800.87	1801.68	1465	0	6
2022.01.11	01:00:00	1800.29	1802.96	1800.09	1801.25	1534	0	5
2022.01.11	02:00:00	1801.21	1804.62	1801.20	1802.74	2335	0	7
2022.01.11	03:00:00	1802.73	1805.94	1802.05	1804.88	4582	0	5
2022.01.11	04:00:00	1804.85	1806.39	1804.38	1805.20	3500	0	5
2022.01.11	05:00:00	1805.20	1807.81	1804.99	1805.98	2562	0	5
2022.01.11	06:00:00	1805.98	1806.78	1805.55	1806.76	1564	0	5
2022.01.11	07:00:00	1806.76	1808.70	1805.69	1808.44	3007	0	5
2022.01.11	08:00:00	1808.41	1809.84	1807.09	1808.23	4658	0	5
2022.01.11	09:00:00	1808.24	1809.76	1807.62	1809.13	4115	0	5
2022.01.11	10:00:00	1809.13	1810.09	1808.23	1808.87	5061	0	5
2022.01.11	11:00:00	1808.86	1810.22	1806.06	1806.82	5086	0	5
2022.01.11	12:00:00	1806.84	1807.68	1804.81	1806.06	4231	0	5
2022.01.11	13:00:00	1806.07	1807.57	1804.37	1806.49	4391	0	5
2022.01.11	14:00:00	1806.41	1808.17	1805.11	1807.42	4504	0	5
2022.01.11	15:00:00	1807.42	1809.02	1804.56	1805.53	7911	0	5
2022.01.11	16:00:00	1805.53	1807.28	1801.77	1805.85	11724	0	5
2022.01.11	17:00:00	1805.91	1812.19	1805.37	1811.69	9898	0	5
2022.01.11	18:00:00	1811.69	1816.81	1810.02	1815.27	8517	0	5
2022.01.11	19:00:00	1815.27	1817.83	1813.91	1817.55	5275	0	5
2022.01.11	20:00:00	1817.55	1820.12	1817.24	1820.06	4753	0	5
2022.01.11	21:00:00	1820.06	1821.21	1819.07	1820.84	4718	0	5
2022.01.11	22:00:00	1820.84	1823.27	1820.34	1823.06	4815	0	6
2022.01.11	23:00:00	1822.96	1823.09	1821.18	1821.43	1283	0	13
2022.01.12	01:00:00	1821.07	1821.74	1819.98	1820.71	2298	0	5
2022.01.12	02:00:00	1820.63	1822.54	1820.34	1820.86	2451	0	5
2022.01.12	03:00:00	1820.78	1822.21	1818.40	1819.04	5610	0	5
2022.01.12	04:00:00	1819.04	1820.38	1818.91	1819.42	2959	0	5
2022.01.12	05:00:00	1819.42	1819.78	1818.05	1818.10	2276	0	5
2022.01.12	06:00:00	1818.10	1819.43	1817.74	1818.18	2173	0	6
2022.01.12	07:00:00	1818.17	1821.50	1818.06	1820.43	3050	0	6
2022.01.12	08:00:00	1820.43	1821.40	1819.72	1820.07	3527	0	5
2022.01.12	09:00:00	1820.07	1820.42	1815.76	1817.25	4305	0	5
2022.01.12	10:00:00	1817.31	1818.29	1814.68	1816.83	5591	0	5
2022.01.12	11:00:00	1816.83	1817.11	1814.94	1816.26	4708	0	5
2022.01.12	12:00:00	1816.26	1818.17	1816.03	1817.43	4174	0	5
2022.01.12	13:00:00	1817.42	1818.53	1816.27	1817.21	3628	0	5
2022.01.12	14:00:00	1817.21	1819.40	1816.32	1819.37	4681	0	7
2022.01.12	15:00:00	1819.33	1825.42	1817.37	1821.23	13862	0	5
2022.01.12	16:00:00	1821.27	1824.47	1818.91	1821.87	11926	0	5
2022.01.12	17:00:00	1821.93	1824.71	1820.88	1823.78	10217	0	5
2022.01.12	18:00:00	1823.76	1824.82	1820.10	1824.81	6762	0	5
2022.01.12	19:00:00	1824.80	1826.99	1823.92	1826.13	5233	0	5
2022.01.12	20:00:00	1826.08	1827.92	1825.61	1826.06	4904	0	5
2022.01.12	21:00:00	1826.06	1828.00	1825.85	1827.91	3186	0	5
2022.01.12	22:00:00	1827.92	1828.05	1825.91	1827.45	3305	0	5
2022.01.12	23:00:00	1827.51	1827.52	1825.60	1826.07	1306	0	5
2022.01.13	01:00:00	1824.25	1826.24	1824.14	1825.28	1436	0	6
2022.01.13	02:00:00	1825.27	1825.90	1824.15	1824.30	2053	0	8
2022.01.13	03:00:00	1824.30	1826.64	1824.08	1825.38	5513	0	8
2022.01.13	04:00:00	1825.37	1825.63	1824.02	1824.34	4136	0	6
2022.01.13	05:00:00	1824.34	1825.46	1824.30	1825.14	3220	0	5
2022.01.13	06:00:00	1825.14	1826.57	1825.07	1825.96	1866	0	5
2022.01.13	07:00:00	1825.96	1828.14	1825.64	1825.90	2499	0	7
2022.01.13	08:00:00	1825.90	1826.86	1824.29	1825.09	3863	0	5
2022.01.13	09:00:00	1825.07	1827.15	1823.48	1826.68	4192	0	5
2022.01.13	10:00:00	1826.68	1827.58	1820.63	1821.00	6978	0	5
2022.01.13	11:00:00	1821.03	1822.86	1819.01	1822.75	5300	0	5
2022.01.13	12:00:00	1822.75	1824.02	1821.84	1822.58	3241	0	5
2022.01.13	13:00:00	1822.69	1824.13	1822.00	1823.61	3367	0	5
2022.01.13	14:00:00	1823.62	1825.98	1823.10	1824.30	5354	0	5
2022.01.13	15:00:00	1824.31	1825.45	1819.14	1821.96	10004	0	5
2022.01.13	16:00:00	1821.96	1823.74	1817.95	1818.52	10646	0	5
2022.01.13	17:00:00	1818.52	1820.70	1814.20	1814.60	12245	0	5
2022.01.13	18:00:00	1814.67	1819.20	1812.31	1819.10	8970	0	5
2022.01.13	19:00:00	1819.20	1821.46	1818.29	1820.58	5954	0	5
2022.01.13	20:00:00	1820.57	1821.98	1819.54	1820.39	4905	0	5
2022.01.13	21:00:00	1820.39	1821.76	1820.19	1821.01	2469	0	6
2022.01.13	22:00:00	1821.05	1822.38	1820.74	1821.87	2912	0	5
2022.01.13	23:00:00	1821.94	1822.89	1821.56	1822.53	1391	0	7
2022.01.14	01:00:00	1821.10	1821.99	1820.82	1820.82	1235	0	8
2022.01.14	02:00:00	1820.82	1821.97	1819.59	1820.80	3185	0	7
2022.01.14	03:00:00	1820.80	1824.54	1820.30	1822.37	4891	0	8
2022.01.14	04:00:00	1822.37	1825.57	1822.32	1825.17	4806	0	7
2022.01.14	05:00:00	1825.17	1827.26	1824.86	1826.02	3090	0	7
2022.01.14	06:00:00	1826.03	1827.20	1825.51	1825.97	2233	0	5
2022.01.14	07:00:00	1825.97	1828.08	1825.82	1827.72	2964	0	6
2022.01.14	08:00:00	1827.72	1827.85	1826.49	1826.85	3390	0	5
2022.01.14	09:00:00	1826.82	1828.08	1825.78	1826.71	4019	0	5
2022.01.14	10:00:00	1826.74	1829.13	1824.31	1824.34	5824	0	5
2022.01.14	11:00:00	1824.33	1824.56	1821.59	1823.54	4579	0	5
2022.01.14	12:00:00	1823.54	1824.32	1821.90	1823.65	3665	0	5
2022.01.14	13:00:00	1823.63	1823.78	1819.98	1822.46	3916	0	5
2022.01.14	14:00:00	1822.46	1823.87	1819.51	1820.93	5368	0	5
2022.01.14	15:00:00	1820.89	1827.67	1819.98	1825.42	11928	0	5
2022.01.14	16:00:00	1825.40	1826.77	1819.21	1824.77	12040	0	5
2022.01.14	17:00:00	1824.59	1825.95	1820.78	1821.03	10003	0	5
2022.01.14	18:00:00	1821.05	1821.90	1817.73	1818.54	8272	0	5
2022.01.14	19:00:00	1818.54	1819.27	1815.18	1815.86	6830	0	5
2022.01.14	20:00:00	1815.87	1817.52	1814.64	1817.10	5309	0	5
2022.01.14	21:00:00	1817.10	1818.94	1816.36	1818.18	3288	0	5
2022.01.14	22:00:00	1818.19	1818.91	1816.37	1816.38	3569	0	5
2022.01.14	23:00:00	1816.38	1817.84	1816.33	1817.51	1066	0	5
2022.01.17	01:00:00	1817.20	1818.14	1815.83	1816.37	1381	0	8
2022.01.17	02:00:00	1816.37	1816.69	1814.64	1815.54	2299	0	5
2022.01.17	03:00:00	1815.54	1816.53	1813.10	1816.10	4486	0	6
2022.01.17	04:00:00	1816.08	1818.47	1815.92	1818.17	3064	0	5
2022.01.17	05:00:00	1818.18	1819.45	1817.91	1818.80	1911	0	5
2022.01.17	06:00:00	1818.80	1820.25	1818.80	1819.40	1495	0	7
2022.01.17	07:00:00	1819.38	1820.54	1818.16	1819.51	1997	0	8
2022.01.17	08:00:00	1819.51	1820.42	1818.69	1819.48	2212	0	5
2022.01.17	09:00:00	1819.48	1822.30	1818.87	1821.96	3117	0	5
2022.01.17	10:00:00	1821.96	1823.20	1821.02	1822.43	3240	0	5
2022.01.17	11:00:00	1822.43	1822.92	1820.57	1821.55	1992	0	5
2022.01.17	12:00:00	1821.53	1821.94	1819.76	1820.81	1864	0	7
2022.01.17	13:00:00	1820.81	1821.87	1819.95	1821.29	2518	0	5
2022.01.17	14:00:00	1821.29	1821.31	1819.34	1819.78	2876	0	5
2022.01.17	15:00:00	1819.78	1821.29	1819.16	1820.98	4241	0	5
2022.01.17	16:00:00	1820.97	1821.50	1819.60	1820.13	3188	0	5
2022.01.17	17:00:00	1820.11	1820.15	1817.62	1818.81	3703	0	5
2022.01.17	18:00:00	1818.81	1819.35	1818.42	1819.31	2139	0	9
2022.01.17	19:00:00	1819.31	1820.00	1818.95	1819.27	1257	0	6
2022.01.17	20:00:00	1819.26	1819.49	1818.18	1818.18	480	0	8
2022.01.17	21:00:00	1818.18	1819.38	1818.16	1818.91	321	0	9
2022.01.18	01:00:00	1817.97	1819.35	1817.97	1819.05	958	0	5
2022.01.18	02:00:00	1819.05	1820.23	1818.60	1820.17	2001	0	9
2022.01.18	03:00:00	1820.17	1822.39	1819.16	1822.08	4943	0	5
2022.01.18	04:00:00	1822.08	1822.31	1821.07	1821.78	4612	0	6
2022.01.18	05:00:00	1821.80	1822.75	1815.26	1816.34	7765	0	5
2022.01.18	06:00:00	1816.34	1817.96	1815.82	1817.87	4506	0	5
2022.01.18	07:00:00	1817.87	1818.26	1815.58	1816.16	4782	0	5
2022.01.18	08:00:00	1816.16	1817.89	1815.28	1817.54	4917	0	5
2022.01.18	09:00:00	1817.69	1817.98	1813.18	1816.23	7407	0	5
2022.01.18	10:00:00	1816.22	1817.22	1811.98	1812.01	6386	0	5
2022.01.18	11:00:00	1812.01	1813.34	1809.09	1810.39	5077	0	5
2022.01.18	12:00:00	1810.39	1811.27	1809.23	1810.06	4601	0	5
2022.01.18	13:00:00	1810.18	1814.35	1809.76	1813.10	4339	0	5
2022.01.18	14:00:00	1813.11	1816.21	1812.66	1815.01	5245	0	5
2022.01.18	15:00:00	1815.01	1819.87	1805.76	1819.59	13591	0	5
2022.01.18	16:00:00	1819.74	1819.94	1811.93	1818.20	15134	0	5
2022.01.18	17:00:00	1818.20	1820.12	1813.47	1819.88	12116	0	5
2022.01.18	18:00:00	1819.88	1820.11	1810.61	1814.97	10286	0	5
2022.01.18	19:00:00	1815.04	1815.32	1810.96	1812.11	7069	0	5
2022.01.18	20:00:00	1812.13	1813.81	1810.60	1813.47	6209	0	5
2022.01.18	21:00:00	1813.47	1815.91	1813.45	1813.99	5566	0	5
2022.01.18	22:00:00	1813.98	1815.31	1813.18	1813.72	5732	0	5
2022.01.18	23:00:00	1813.85	1814.64	1813.08	1813.62	2196	0	10
2022.01.19	01:00:00	1811.28	1815.11	1811.13	1814.27	1436	0	5
2022.01.19	02:00:00	1814.27	1814.46	1812.69	1813.40	2857	0	8
2022.01.19	03:00:00	1813.40	1814.27	1812.26	1812.29	5744	0	5
2022.01.19	04:00:00	1812.26	1813.49	1811.10	1811.72	4719	0	5
2022.01.19	05:00:00	1811.72	1811.94	1810.23	1811.71	3913	0	5
2022.01.19	06:00:00	1811.71	1812.44	1811.10	1811.74	2268	0	5
2022.01.19	07:00:00	1811.70	1814.20	1811.46	1813.45	4237	0	5
2022.01.19	08:00:00	1813.45	1814.75	1812.85	1814.30	5844	0	5
2022.01.19	09:00:00	1814.25	1815.23	1811.24	1811.50	6934	0	5
2022.01.19	10:00:00	1811.50	1816.08	1811.35	1814.68	6752	0	5
2022.01.19	11:00:00	1814.69	1817.30	1814.39	1816.94	5133	0	5
2022.01.19	12:00:00	1816.94	1819.37	1816.25	1818.71	4635	0	5
2022.01.19	13:00:00	1818.71	1819.92	1817.23	1817.34	4587	0	5
2022.01.19	14:00:00	1817.34	1819.08	1816.68	1817.82	4929	0	5
2022.01.19	15:00:00	1817.79	1825.53	1817.77	1824.02	11835	0	5
2022.01.19	16:00:00	1824.04	1828.46	1822.52	1827.13	12235	0	5
2022.01.19	17:00:00	1827.13	1838.71	1826.31	1838.29	13932	0	5
2022.01.19	18:00:00	1838.31	1841.26	1837.18	1840.21	11480	0	5
2022.01.19	19:00:00	1840.21	1842.66	1839.18	1840.36	7710	0	5
2022.01.19	20:00:00	1840.47	1842.88	1839.59	1841.91	7942	0	5
2022.01.19	21:00:00	1841.91	1843.23	1840.97	1842.80	5904	0	5
2022.01.19	22:00:00	1842.86	1843.40	1841.60	1842.57	6472	0	5
2022.01.19	23:00:00	1842.58	1842.62	1840.10	1840.42	2003	0	6
2022.01.20	01:00:00	1838.74	1840.31	1838.31	1838.49	2544	0	5
2022.01.20	02:00:00	1838.50	1841.34	1837.94	1841.16	3470	0	5
2022.01.20	03:00:00	1841.14	1844.06	1839.84	1841.36	8570	0	5
2022.01.20	04:00:00	1841.35	1842.73	1839.16	1839.98	6391	0	5
2022.01.20	05:00:00	1839.99	1841.50	1839.49	1839.59	3837	0	6
2022.01.20	06:00:00	1839.59	1840.36	1838.71	1839.85	2511	0	5
2022.01.20	07:00:00	1839.85	1840.09	1838.47	1839.28	4200	0	5
2022.01.20	08:00:00	1839.29	1840.68	1838.65	1840.35	3935	0	5
2022.01.20	09:00:00	1840.38	1841.16	1838.49	1839.11	4989	0	5
2022.01.20	10:00:00	1839.13	1842.13	1838.47	1839.97	5549	0	5
2022.01.20	11:00:00	1839.97	1841.30	1837.05	1838.47	5379	0	5
2022.01.20	12:00:00	1838.47	1839.60	1836.75	1837.18	3671	0	5
2022.01.20	13:00:00	1837.18	1839.61	1836.71	1839.47	3641	0	5
2022.01.20	14:00:00	1839.47	1840.56	1835.91	1840.46	5397	0	5
2022.01.20	15:00:00	1840.46	1846.90	1839.07	1846.43	10781	0	5
2022.01.20	16:00:00	1846.43	1847.01	1841.92	1846.17	13250	0	5
2022.01.20	17:00:00	1846.16	1847.93	1843.74	1846.87	11064	0	5
2022.01.20	18:00:00	1846.85	1846.88	1838.54	1841.76	8916	0	5
2022.01.20	19:00:00	1841.75	1843.76	1841.75	1842.37	6099	0	5
2022.01.20	20:00:00	1842.37	1842.54	1840.36	1841.54	5617	0	5
2022.01.20	21:00:00	1841.54	1841.68	1839.49	1840.07	4785	0	5
2022.01.20	22:00:00	1840.07	1840.47	1837.29	1838.07	4266	0	5
2022.01.20	23:00:00	1838.06	1839.69	1838.02	1839.50	3094	0	6
2022.01.21	01:00:00	1839.81	1839.83	1837.98	1838.94	2951	0	7
2022.01.21	02:00:00	1838.96	1839.35	1837.68	1838.61	4287	0	5
2022.01.21	03:00:00	1838.61	1839.04	1836.29	1838.43	6708	0	5
2022.01.21	04:00:00	1838.43	1841.61	1837.73	1841.14	5602	0	5
2022.01.21	05:00:00	1841.15	1841.97	1840.70	1840.80	3430	0	5
2022.01.21	06:00:00	1840.80	1841.87	1840.40	1841.43	2778	0	6
2022.01.21	07:00:00	1841.45	1842.04	1839.94	1841.39	3112	0	5
2022.01.21	08:00:00	1841.39	1841.40	1839.74	1840.35	5529	0	5
2022.01.21	09:00:00	1840.39	1842.78	1836.65	1838.04	5522	0	5
2022.01.21	10:00:00	1838.04	1839.01	1828.48	1831.57	7747	0	5
2022.01.21	11:00:00	1831.55	1834.31	1830.49	1834.10	6062	0	5
2022.01.21	12:00:00	1834.03	1835.73	1833.52	1834.01	4080	0	5
2022.01.21	13:00:00	1834.00	1834.76	1831.99	1831.99	3950	0	5
2022.01.21	14:00:00	1832.01	1836.44	1831.12	1835.18	6722	0	5
2022.01.21	15:00:00	1835.13	1842.03	1834.35	1841.32	11345	0	5
2022.01.21	16:00:00	1841.45	1843.19	1839.94	1840.73	12152	0	5
2022.01.21	17:00:00	1840.77	1840.78	1831.89	1834.56	15070	0	5
2022.01.21	18:00:00	1834.57	1835.14	1831.33	1834.98	11921	0	5
2022.01.21	19:00:00	1834.98	1835.09	1831.17	1832.80	7168	0	5
2022.01.21	20:00:00	1832.80	1832.80	1830.16	1832.15	5930	0	5
2022.01.21	21:00:00	1832.24	1832.62	1830.66	1831.58	3625	0	5
2022.01.21	22:00:00	1831.55	1832.01	1828.53	1831.92	5362	0	5
2022.01.21	23:00:00	1831.96	1834.40	1830.76	1834.39	1379	0	5
2022.01.24	01:00:00	1833.30	1837.07	1831.50	1834.72	2662	0	5
2022.01.24	02:00:00	1834.72	1834.96	1833.11	1833.23	2217	0	5
2022.01.24	03:00:00	1833.23	1836.35	1832.54	1836.18	4207	0	5
2022.01.24	04:00:00	1836.18	1837.34	1835.31	1836.60	2856	0	5
2022.01.24	05:00:00	1836.61	1837.41	1835.60	1836.53	2540	0	5
2022.01.24	06:00:00	1836.53	1837.98	1836.21	1837.87	1484	0	5
2022.01.24	07:00:00	1837.89	1839.62	1836.77	1838.78	2930	0	5
2022.01.24	08:00:00	1838.78	1839.32	1836.75	1837.58	4027	0	5
2022.01.24	09:00:00	1837.55	1839.43	1836.46	1837.93	3531	0	5
2022.01.24	10:00:00	1837.94	1841.70	1837.67	1840.47	7061	0	5
2022.01.24	11:00:00	1840.47	1844.34	1840.47	1841.15	5092	0	5
2022.01.24	12:00:00	1841.15	1842.19	1837.55	1839.89	6679	0	5
2022.01.24	13:00:00	1839.98	1840.39	1837.12	1838.20	5429	0	5
2022.01.24	14:00:00	1838.21	1840.92	1836.44	1838.56	5909	0	5
2022.01.24	15:00:00	1838.59	1843.04	1834.61	1835.37	11083	0	5
2022.01.24	16:00:00	1835.37	1841.18	1832.69	1834.14	15237	0	5
2022.01.24	17:00:00	1834.14	1836.01	1829.68	1834.50	14499	0	5
2022.01.24	18:00:00	1834.49	1835.38	1832.55	1834.99	9587	0	5
2022.01.24	19:00:00	1834.99	1838.64	1833.46	1838.47	9393	0	5
2022.01.24	20:00:00	1838.47	1843.07	1837.75	1841.14	10282	0	5
2022.01.24	21:00:00	1841.16	1842.55	1838.50	1838.71	7068	0	5
2022.01.24	22:00:00	1838.70	1842.40	1837.72	1841.56	7489	0	5
2022.01.24	23:00:00	1841.43	1844.11	1841.28	1843.00	2602	0	5
2022.01.25	01:00:00	1841.35	1843.60	1841.24	1843.56	1682	0	5
2022.01.25	02:00:00	1843.56	1843.62	1842.07	1842.21	2391	0	5
2022.01.25	03:00:00	1842.21	1843.11	1840.03	1840.14	5682	0	5
2022.01.25	04:00:00	1840.14	1841.17	1839.41	1840.25	3789	0	5
2022.01.25	05:00:00	1840.25	1842.23	1840.12	1842.22	2420	0	5
2022.01.25	06:00:00	1842.22	1843.03	1841.69	1841.98	2270	0	5
2022.01.25	07:00:00	1841.99	1843.00	1841.21	1841.67	2483	0	5
2022.01.25	08:00:00	1841.70	1842.72	1840.67	1841.38	3152	0	5
2022.01.25	09:00:00	1841.36	1843.31	1840.36	1840.76	5158	0	5
2022.01.25	10:00:00	1840.75	1843.19	1838.70	1838.74	6889	0	5
2022.01.25	11:00:00	1838.73	1839.31	1836.94	1838.09	6383	0	5
2022.01.25	12:00:00	1838.05	1838.95	1834.85	1837.78	5231	0	5
2022.01.25	13:00:00	1837.78	1839.60	1837.03	1837.68	5199	0	5
2022.01.25	14:00:00	1837.67	1840.42	1837.55	1839.91	4764	0	5
2022.01.25	15:00:00	1839.91	1843.09	1838.03	1842.68	10802	0	5
2022.01.25	16:00:00	1842.68	1852.84	1839.34	1850.35	13756	0	5
2022.01.25	17:00:00	1850.38	1851.41	1841.07	1846.94	15278	0	5
2022.01.25	18:00:00	1846.86	1849.72	1845.13	1849.41	9444	0	5
2022.01.25	19:00:00	1849.41	1850.36	1847.59	1849.76	7533	0	5
2022.01.25	20:00:00	1849.79	1852.67	1849.79	1852.18	7201	0	5
2022.01.25	21:00:00	1852.14	1853.82	1851.48	1851.77	5106	0	5
2022.01.25	22:00:00	1851.77	1851.96	1847.05	1847.49	5214	0	5
2022.01.25	23:00:00	1847.50	1848.14	1846.98	1848.00	1536	0	6
2022.01.26	01:00:00	1846.03	1850.06	1845.97	1849.50	1882	0	5
2022.01.26	02:00:00	1849.48	1849.56	1848.35	1848.47	1997	0	5
2022.01.26	03:00:00	1848.46	1848.62	1846.52	1847.89	3501	0	5
2022.01.26	04:00:00	1847.88	1848.90	1847.28	1847.62	2706	0	5
2022.01.26	05:00:00	1847.61	1848.20	1846.61	1847.04	1878	0	5
2022.01.26	06:00:00	1847.04	1847.66	1846.64	1847.44	1026	0	5
2022.01.26	07:00:00	1847.44	1848.26	1846.62	1847.58	2303	0	5
2022.01.26	08:00:00	1847.59	1848.69	1846.26	1846.53	2895	0	5
2022.01.26	09:00:00	1846.53	1847.21	1843.78	1843.96	2725	0	5
2022.01.26	10:00:00	1843.96	1846.24	1843.85	1845.51	4894	0	5
2022.01.26	11:00:00	1845.51	1847.71	1844.47	1846.86	4106	0	5
2022.01.26	12:00:00	1846.86	1847.59	1845.05	1846.90	4059	0	5
2022.01.26	13:00:00	1846.90	1847.34	1842.81	1843.12	3534	0	5
2022.01.26	14:00:00	1843.12	1847.24	1842.67	1846.81	4923	0	5
2022.01.26	15:00:00	1846.91	1848.11	1842.97	1844.07	9386	0	5
2022.01.26	16:00:00	1844.04	1844.24	1831.27	1836.03	13331	0	5
2022.01.26	17:00:00	1836.03	1838.64	1832.17	1834.08	11366	0	5
2022.01.26	18:00:00	1834.10	1834.45	1831.55	1831.85	6709	0	5
2022.01.26	19:00:00	1831.85	1832.82	1828.94	1830.30	5159	0	5
2022.01.26	20:00:00	1830.30	1831.79	1828.89	1828.89	5027	0	5
2022.01.26	21:00:00	1828.84	1833.28	1815.59	1819.51	20716	0	5
2022.01.26	22:00:00	1819.48	1820.65	1814.89	1817.64	16118	0	5
2022.01.26	23:00:00	1817.69	1819.50	1816.42	1819.40	3337	0	5
2022.01.27	01:00:00	1819.75	1822.12	1819.21	1821.96	2192	0	5
2022.01.27	02:00:00	1821.96	1821.97	1818.36	1820.79	3283	0	5
2022.01.27	03:00:00	1820.79	1820.97	1815.11	1815.64	7032	0	5
2022.01.27	04:00:00	1815.67	1817.99	1813.03	1816.46	5567	0	5
2022.01.27	05:00:00	1816.48	1817.25	1814.71	1815.94	3963	0	5
2022.01.27	06:00:00	1815.94	1816.59	1814.73	1815.82	2523	0	5
2022.01.27	07:00:00	1815.80	1816.58	1812.19	1812.69	4423	0	5
2022.01.27	08:00:00	1812.69	1813.41	1809.95	1810.66	5588	0	5
2022.01.27	09:00:00	1810.73	1815.96	1810.41	1810.95	5567	0	5
2022.01.27	10:00:00	1810.95	1814.73	1809.52	1814.36	8275	0	5
2022.01.27	11:00:00	1814.36	1816.68	1813.49	1816.02	5540	0	5
2022.01.27	12:00:00	1816.01	1816.90	1811.41	1811.68	5372	0	5
2022.01.27	13:00:00	1811.68	1811.79	1807.59	1811.46	6515	0	5
2022.01.27	14:00:00	1811.46	1813.73	1806.53	1807.12	7134	0	5
2022.01.27	15:00:00	1807.11	1809.48	1798.01	1799.87	13386	0	5
2022.01.27	16:00:00	1799.86	1810.52	1797.47	1805.60	14960	0	5
2022.01.27	17:00:00	1805.61	1807.66	1795.66	1796.47	13958	0	5
